userId,recStrength,questionId
20,0.093,1267
20,0.093,1213
20,0.093,671
20,0.093,1482
20,0.093,1276
20,0.093,1275
20,0.093,819
20,0.093,844
20,0.093,338
20,0.092,920
20,0.092,783
20,0.092,1011
20,0.092,1103
20,0.092,141
20,0.092,490
20,0.092,6
20,0.092,312
20,0.091,56
20,0.091,601
20,0.091,1211
20,0.091,363
20,0.091,465
20,0.091,362
20,0.091,1042
20,0.091,761
20,0.09,936
20,0.09,168
20,0.09,804
20,0.09,216
20,0.09,556
20,0.09,477
20,0.09,542
20,0.09,1169
20,0.09,35
20,0.09,306
20,0.09,1171
20,0.089,464
20,0.089,603
20,0.089,66
20,0.089,416
20,0.089,451
20,0.089,84
20,0.089,313
20,0.088,281
20,0.088,957
20,0.088,746
20,0.088,514
20,0.088,169
20,0.088,434
20,0.087,565
20,0.087,1032
20,0.087,47
20,0.087,435
20,0.086,96
20,0.086,11
20,0.086,1447
20,0.086,1473
20,0.085,527
20,0.085,757
20,0.085,1022
20,0.085,553
20,0.085,703
20,0.085,533
20,0.084,1050
20,0.084,923
20,0.084,607
20,0.084,429
20,0.084,290
20,0.084,430
20,0.083,73
20,0.083,670
20,0.083,459
20,0.083,1209
20,0.083,486
20,0.082,689
20,0.082,575
20,0.082,599
20,0.082,116
20,0.081,1408
20,0.081,478
20,0.081,10
20,0.08,808
20,0.08,1317
20,0.08,1091
20,0.08,276
20,0.08,891
20,0.08,1429
20,0.08,825
20,0.08,986
20,0.079,107
20,0.079,1358
20,0.078,286
20,0.078,1138
20,0.078,65
20,0.078,1438
20,0.077,1012
20,0.077,810
20,0.077,600
20,0.077,359
20,0.077,771
20,0.077,209
20,0.077,752
20,0.077,754
20,0.077,644
20,0.076,38
20,0.076,151
20,0.075,487
20,0.075,924
20,0.075,1114
20,0.075,1295
20,0.075,475
20,0.075,528
20,0.075,739
20,0.075,718
20,0.075,687
20,0.075,1492
20,0.075,318
20,0.074,717
20,0.074,1076
20,0.074,160
20,0.074,939
20,0.074,679
20,0.074,404
20,0.073,852
20,0.073,625
20,0.073,270
20,0.073,167
20,0.073,692
20,0.073,983
20,0.073,727
20,0.073,592
20,0.073,1380
20,0.073,534
20,0.073,357
20,0.072,524
20,0.072,330
20,0.072,247
20,0.072,454
20,0.072,1234
20,0.072,919
20,0.072,1461
20,0.072,395
20,0.072,1316
20,0.072,72
20,0.072,564
20,0.071,1105
20,0.071,28
20,0.071,156
20,0.071,264
20,0.071,894
20,0.071,606
20,0.07,1097
20,0.07,437
20,0.07,380
20,0.07,995
20,0.07,1023
20,0.069,944
20,0.069,1321
20,0.069,1181
20,0.069,624
20,0.068,837
20,0.068,201
20,0.068,408
20,0.068,40
20,0.068,287
20,0.068,122
20,0.068,215
20,0.067,4
20,0.067,854
20,0.067,516
20,0.067,637
20,0.067,1081
20,0.067,1193
20,0.067,1208
20,0.067,554
20,0.067,828
20,0.067,858
20,0.067,1082
20,0.067,1093
20,0.067,951
20,0.067,902
20,0.067,915
20,0.067,1175
20,0.067,1243
20,0.067,1062
20,0.067,1172
20,0.067,768
20,0.067,175
20,0.067,36
20,0.067,497
20,0.066,748
20,0.066,244
20,0.066,580
20,0.066,350
20,0.066,877
20,0.065,190
20,0.065,214
20,0.065,433
20,0.065,409
20,0.065,1272
20,0.065,860
20,0.065,1329
20,0.064,20
20,0.064,1216
20,0.064,557
20,0.064,1121
20,0.064,31
20,0.064,301
20,0.064,954
20,0.064,1480
20,0.063,735
20,0.063,172
20,0.063,53
20,0.063,1150
20,0.063,662
20,0.063,403
20,0.063,261
20,0.063,872
20,0.063,493
20,0.063,876
20,0.063,561
20,0.062,414
20,0.062,638
20,0.062,973
20,0.062,614
20,0.062,179
20,0.062,100
20,0.062,1339
20,0.062,1122
20,0.062,1300
20,0.062,138
20,0.062,1483
20,0.061,1420
20,0.061,373
20,0.061,675
20,0.061,652
20,0.061,158
20,0.061,173
20,0.061,683
20,0.061,605
20,0.061,460
20,0.061,1132
20,0.06,594
20,0.06,873
20,0.06,532
20,0.06,1194
20,0.06,441
20,0.059,337
20,0.059,681
20,0.059,728
20,0.059,499
20,0.059,243
20,0.059,882
20,0.059,1271
20,0.058,926
20,0.058,1088
20,0.058,259
20,0.058,181
20,0.058,628
20,0.058,305
20,0.058,1090
20,0.058,258
20,0.058,302
20,0.058,775
20,0.057,1383
20,0.057,89
20,0.057,246
20,0.057,1309
20,0.057,135
20,0.057,1370
20,0.057,482
20,0.057,194
20,0.057,356
20,0.056,400
20,0.056,708
20,0.056,813
20,0.055,1311
20,0.055,1260
20,0.055,1116
20,0.054,1422
20,0.054,82
20,0.054,931
20,0.054,1003
20,0.054,635
20,0.054,1279
20,0.054,1215
20,0.054,504
20,0.054,1419
20,0.054,1146
20,0.054,1293
20,0.053,1433
20,0.053,1327
20,0.053,933
20,0.053,998
20,0.053,878
20,0.053,228
20,0.052,838
20,0.052,146
20,0.052,1281
20,0.052,629
20,0.051,1352
20,0.051,522
20,0.051,383
20,0.051,153
20,0.051,836
20,0.051,964
20,0.05,979
20,0.05,1034
20,0.05,885
20,0.05,851
20,0.05,1269
20,0.05,387
20,0.049,323
20,0.049,1126
20,0.049,661
20,0.049,267
20,0.049,360
20,0.049,236
20,0.049,346
20,0.049,1052
20,0.049,491
20,0.049,1133
20,0.049,1077
20,0.048,166
20,0.048,945
20,0.048,863
20,0.048,415
20,0.048,724
20,0.048,401
20,0.048,125
20,0.047,1254
20,0.047,1451
20,0.047,1074
20,0.047,956
20,0.047,908
20,0.047,1045
20,0.047,645
20,0.047,669
20,0.047,1047
20,0.047,841
20,0.046,472
20,0.046,1135
20,0.046,525
20,0.046,946
20,0.046,1110
20,0.046,1250
20,0.046,950
20,0.046,543
20,0.046,966
20,0.046,932
20,0.045,1299
20,0.045,1431
20,0.044,930
20,0.044,1246
20,0.044,1018
20,0.044,202
20,0.044,1340
20,0.043,617
20,0.043,965
20,0.043,874
20,0.043,341
20,0.043,927
20,0.043,767
20,0.042,1130
20,0.042,842
20,0.042,655
20,0.042,958
20,0.042,379
20,0.042,481
20,0.042,1462
20,0.041,1139
20,0.041,888
20,0.041,794
20,0.041,1201
20,0.04,848
20,0.04,199
20,0.04,1036
20,0.04,1224
20,0.04,1092
20,0.04,1351
20,0.04,180
20,0.04,253
20,0.039,1403
20,0.039,1163
20,0.039,134
20,0.039,719
20,0.039,551
20,0.039,311
20,0.038,665
20,0.038,559
20,0.038,219
20,0.038,1071
20,0.038,1469
20,0.038,914
20,0.038,663
20,0.037,760
20,0.037,996
20,0.037,816
20,0.037,596
20,0.037,921
20,0.037,1056
20,0.037,438
20,0.037,260
20,0.037,740
20,0.037,1106
20,0.036,660
20,0.036,585
20,0.036,90
20,0.036,319
20,0.035,1158
20,0.035,1153
20,0.034,446
20,0.034,539
20,0.033,34
20,0.033,1288
20,0.033,1068
20,0.033,1493
20,0.033,952
3,0.399,365
3,0.373,424
3,0.354,376
3,0.354,78
3,0.346,184
3,0.337,123
3,0.325,320
3,0.322,317
3,0.321,354
3,0.32,423
3,0.32,187
3,0.316,1035
3,0.307,462
3,0.306,1037
3,0.306,671
3,0.306,1026
3,0.306,819
3,0.306,1031
3,0.306,626
3,0.306,586
3,0.306,823
3,0.306,1213
3,0.306,1267
3,0.306,1275
3,0.306,1276
3,0.306,1463
3,0.306,844
3,0.306,1482
3,0.306,1189
3,0.306,568
3,0.306,1085
3,0.306,1157
3,0.306,427
3,0.305,147
3,0.301,136
3,0.299,58
3,0.299,4
3,0.291,417
3,0.279,25
3,0.278,232
3,0.276,159
3,0.273,1353
3,0.273,54
3,0.271,281
3,0.269,289
3,0.268,1404
3,0.268,1485
3,0.261,393
3,0.261,449
3,0.26,1212
3,0.26,250
3,0.259,412
3,0.258,803
3,0.257,608
3,0.254,309
3,0.253,496
3,0.253,9
3,0.242,1187
3,0.241,582
3,0.239,896
3,0.237,351
3,0.237,817
3,0.236,494
3,0.236,457
3,0.235,220
3,0.235,826
3,0.235,154
3,0.234,68
3,0.233,312
3,0.232,124
3,0.231,1195
3,0.231,1319
3,0.231,1337
3,0.231,254
3,0.23,619
3,0.23,161
3,0.229,610
3,0.226,750
3,0.226,142
3,0.226,372
3,0.224,113
3,0.223,325
3,0.222,406
3,0.221,49
3,0.219,422
3,0.219,7
3,0.219,669
3,0.219,908
3,0.218,433
3,0.217,463
3,0.215,342
3,0.215,632
3,0.214,13
3,0.214,107
3,0.214,95
3,0.213,442
3,0.211,578
3,0.211,598
3,0.21,230
3,0.21,387
3,0.21,319
3,0.209,468
3,0.208,238
3,0.208,259
3,0.207,1292
3,0.207,213
3,0.206,517
3,0.206,374
3,0.205,103
3,0.205,97
3,0.203,145
3,0.202,413
3,0.202,1499
3,0.202,839
3,0.202,1086
3,0.202,1270
3,0.202,1021
3,0.199,290
3,0.198,967
3,0.198,266
3,0.196,1200
3,0.196,98
3,0.194,65
3,0.194,842
3,0.193,55
3,0.193,381
3,0.191,323
3,0.19,1041
3,0.19,371
3,0.19,294
3,0.189,951
3,0.189,208
3,0.188,480
3,0.187,396
3,0.186,163
3,0.185,89
3,0.184,114
3,0.183,2
3,0.18,407
3,0.179,1003
3,0.179,635
3,0.178,481
3,0.178,240
3,0.177,1146
3,0.177,130
3,0.177,508
3,0.176,869
3,0.176,451
3,0.176,416
3,0.176,99
3,0.175,748
3,0.175,919
3,0.175,1169
3,0.175,35
3,0.175,73
3,0.174,446
3,0.174,404
3,0.174,877
3,0.174,300
3,0.173,1179
3,0.173,1027
3,0.173,1229
3,0.173,1011
3,0.173,411
3,0.173,1416
3,0.172,339
3,0.172,302
3,0.171,857
3,0.17,37
3,0.168,265
3,0.168,824
3,0.167,1217
3,0.167,226
3,0.166,360
3,0.165,613
3,0.165,355
3,0.165,434
3,0.165,42
3,0.165,101
3,0.164,104
3,0.164,851
3,0.164,1241
3,0.164,1269
3,0.164,475
3,0.162,252
3,0.162,696
3,0.161,1468
3,0.16,1150
3,0.16,584
3,0.16,863
3,0.16,945
3,0.159,31
3,0.157,362
3,0.156,284
3,0.156,1345
3,0.156,188
3,0.155,670
3,0.154,1045
3,0.154,1047
3,0.154,841
3,0.154,645
3,0.154,633
3,0.154,389
3,0.154,212
3,0.154,223
3,0.154,509
3,0.153,561
3,0.153,749
3,0.153,935
3,0.152,198
3,0.151,168
3,0.151,450
3,0.151,1192
3,0.151,966
3,0.15,29
3,0.149,174
3,0.149,849
3,0.148,952
3,0.147,363
3,0.146,1017
3,0.145,1000
3,0.145,812
3,0.145,643
3,0.145,1104
3,0.145,511
3,0.145,1390
3,0.145,1397
3,0.145,1050
3,0.144,452
3,0.144,1484
3,0.142,39
3,0.142,927
3,0.141,1191
3,0.141,1009
3,0.14,1471
3,0.139,1447
3,0.138,554
3,0.138,858
3,0.138,804
3,0.138,915
3,0.138,1243
3,0.138,828
3,0.138,76
3,0.137,1323
3,0.137,419
3,0.137,234
3,0.137,133
3,0.135,1211
3,0.135,128
3,0.135,663
3,0.134,1464
3,0.133,197
3,0.133,1058
3,0.132,79
3,0.132,1036
3,0.13,1066
3,0.13,656
3,0.13,19
3,0.13,491
3,0.13,382
3,0.13,465
3,0.129,23
3,0.129,190
3,0.128,551
3,0.128,528
3,0.127,898
3,0.127,1051
3,0.127,1180
3,0.127,1399
3,0.126,286
3,0.125,860
3,0.125,280
3,0.125,435
3,0.125,51
3,0.124,8
3,0.124,137
3,0.124,1469
3,0.124,1071
3,0.124,596
3,0.124,816
3,0.122,392
3,0.122,415
3,0.122,383
3,0.121,333
3,0.121,1106
3,0.12,227
3,0.12,732
3,0.12,1375
3,0.119,585
3,0.119,75
3,0.119,448
3,0.118,1012
3,0.118,990
3,0.118,771
3,0.117,391
3,0.117,171
3,0.117,1207
3,0.116,604
3,0.116,1263
3,0.116,118
3,0.115,522
3,0.115,725
3,0.115,40
3,0.115,275
3,0.114,395
3,0.114,607
3,0.114,1183
3,0.112,1034
3,0.112,970
3,0.112,1116
3,0.112,260
3,0.111,83
3,0.111,605
3,0.111,1405
3,0.111,470
3,0.11,218
3,0.11,668
3,0.11,914
3,0.109,33
3,0.109,1403
3,0.108,50
3,0.108,155
3,0.108,1167
3,0.108,486
3,0.107,267
3,0.107,143
3,0.107,1370
3,0.106,934
3,0.106,995
3,0.105,493
3,0.105,170
3,0.104,219
3,0.104,600
3,0.104,810
3,0.104,992
3,0.104,477
3,0.104,91
3,0.103,1233
3,0.103,458
3,0.103,601
3,0.102,157
3,0.102,1114
3,0.102,718
3,0.101,405
3,0.101,484
3,0.101,276
3,0.1,350
3,0.1,939
3,0.1,1112
3,0.1,478
3,0.1,48
3,0.099,327
3,0.099,846
3,0.099,1438
3,0.099,38
3,0.099,629
3,0.099,727
3,0.098,1329
3,0.098,120
3,0.098,875
3,0.098,15
3,0.098,1219
3,0.098,880
3,0.097,337
3,0.097,735
3,0.097,958
3,0.096,204
3,0.096,326
3,0.095,453
3,0.095,899
3,0.095,614
3,0.095,248
3,0.095,769
3,0.095,815
3,0.094,1225
3,0.094,380
3,0.094,211
3,0.094,131
3,0.093,932
3,0.093,56
3,0.093,885
3,0.093,864
3,0.093,195
3,0.092,169
3,0.092,661
3,0.092,487
3,0.092,16
3,0.091,86
3,0.091,87
3,0.091,615
3,0.091,558
3,0.091,754
3,0.091,678
3,0.091,955
3,0.091,612
3,0.091,1316
3,0.091,1087
3,0.091,1002
3,0.091,689
3,0.091,936
3,0.091,930
3,0.091,1237
3,0.09,181
3,0.09,185
3,0.09,628
3,0.09,6
3,0.09,872
3,0.09,1062
3,0.089,882
3,0.089,724
3,0.089,74
3,0.089,277
3,0.089,117
3,0.088,293
3,0.088,388
3,0.088,675
3,0.088,956
3,0.088,455
3,0.088,498
3,0.087,1297
3,0.087,246
3,0.087,215
3,0.087,796
3,0.087,514
3,0.087,257
3,0.087,1056
3,0.087,978
3,0.087,1184
3,0.087,1230
3,0.087,687
3,0.087,655
3,0.087,1385
3,0.087,239
3,0.087,521
3,0.087,1251
3,0.087,1253
3,0.087,950
3,0.087,1250
3,0.086,1286
3,0.086,708
3,0.086,924
3,0.085,1299
3,0.085,410
3,0.085,191
3,0.085,459
3,0.083,492
3,0.083,577
3,0.083,634
3,0.083,1400
3,0.083,202
3,0.082,278
3,0.082,848
3,0.082,894
3,0.082,1296
3,0.082,1246
3,0.082,296
3,0.082,617
3,0.081,46
3,0.081,762
3,0.081,1340
3,0.081,160
3,0.081,203
3,0.081,158
3,0.081,692
3,0.081,283
3,0.081,954
3,0.081,717
3,0.081,874
3,0.08,421
3,0.08,373
3,0.08,307
3,0.08,1288
3,0.079,20
3,0.079,644
3,0.079,1097
3,0.078,287
3,0.078,814
3,0.078,47
3,0.078,297
3,0.078,379
3,0.077,134
3,0.077,888
3,0.077,1133
3,0.077,205
3,0.077,180
3,0.077,1201
3,0.076,662
3,0.076,1209
3,0.075,261
3,0.075,199
3,0.075,589
3,0.075,1240
3,0.075,11
3,0.075,1351
3,0.074,547
3,0.074,253
3,0.074,1163
3,0.074,1273
3,0.074,1444
3,0.074,1154
3,0.073,719
3,0.073,912
3,0.073,193
3,0.073,245
3,0.073,311
3,0.073,152
3,0.072,303
3,0.072,665
3,0.072,926
3,0.072,883
3,0.072,802
3,0.072,1451
3,0.072,794
3,0.072,592
3,0.072,456
3,0.071,1300
3,0.071,1181
3,0.071,233
3,0.071,1420
3,0.071,1006
3,0.071,1487
3,0.071,818
3,0.07,921
3,0.07,153
3,0.07,402
3,0.07,45
3,0.07,306
3,0.07,541
3,0.069,430
3,0.069,151
3,0.069,1215
3,0.068,640
3,0.068,394
3,0.068,1025
3,0.068,624
3,0.068,1046
3,0.068,811
3,0.068,1028
3,0.067,1317
3,0.067,166
3,0.067,353
3,0.067,431
3,0.067,923
3,0.067,301
3,0.067,201
3,0.066,1281
3,0.066,105
3,0.066,216
3,0.066,229
3,0.065,603
3,0.065,437
3,0.065,597
3,0.065,953
3,0.065,1153
3,0.065,466
3,0.064,552
3,0.064,441
3,0.064,236
3,0.064,390
3,0.064,346
3,0.064,557
3,0.063,1202
3,0.063,1111
3,0.063,652
3,0.063,1494
3,0.062,650
3,0.062,400
3,0.062,1460
3,0.062,125
3,0.062,499
3,0.062,594
3,0.062,638
3,0.062,532
3,0.062,1074
3,0.061,1234
3,0.061,587
3,0.061,140
3,0.06,217
3,0.06,207
3,0.06,24
3,0.06,473
3,0.06,368
3,0.06,527
3,0.06,385
3,0.059,1383
3,0.059,295
3,0.059,1145
3,0.058,122
3,0.058,1431
3,0.058,807
3,0.058,90
3,0.058,1128
3,0.058,660
3,0.057,5
3,0.057,867
3,0.057,961
3,0.057,221
3,0.057,623
3,0.056,1298
3,0.056,447
3,0.055,242
3,0.055,439
3,0.055,126
3,0.055,141
3,0.055,1203
3,0.055,1247
3,0.055,503
3,0.055,520
3,0.055,454
3,0.055,1359
3,0.054,420
3,0.054,121
3,0.054,110
3,0.054,115
3,0.054,318
3,0.054,398
3,0.053,386
3,0.053,429
3,0.053,96
3,0.053,565
3,0.053,829
3,0.053,92
3,0.053,1332
3,0.053,611
3,0.053,822
3,0.053,609
3,0.053,659
3,0.052,599
3,0.052,67
3,0.052,343
3,0.052,378
3,0.052,1092
3,0.051,654
3,0.051,367
3,0.05,488
3,0.05,1052
3,0.05,1
3,0.05,1077
3,0.05,243
3,0.05,63
3,0.049,111
3,0.049,969
3,0.049,1115
3,0.049,330
3,0.049,760
3,0.048,637
3,0.048,1023
3,0.048,61
3,0.047,913
3,0.047,1372
3,0.047,1222
3,0.047,529
3,0.047,1151
3,0.046,279
3,0.046,464
3,0.046,1016
3,0.045,1129
3,0.045,993
3,0.045,569
3,0.045,1076
3,0.045,1264
3,0.045,369
3,0.045,679
3,0.045,364
3,0.044,983
3,0.044,299
3,0.044,173
3,0.044,1470
3,0.044,534
3,0.044,524
3,0.044,82
3,0.044,838
3,0.043,564
3,0.043,461
3,0.043,436
3,0.043,264
3,0.043,81
3,0.043,228
3,0.043,580
3,0.043,1358
3,0.042,358
3,0.042,1271
3,0.042,559
3,0.042,469
3,0.042,150
3,0.042,249
3,0.042,837
3,0.041,102
3,0.041,758
3,0.04,862
3,0.04,723
3,0.039,285
3,0.039,255
3,0.039,556
3,0.039,370
3,0.039,26
3,0.039,349
3,0.038,244
3,0.038,1291
3,0.038,3
3,0.037,1061
3,0.037,1462
3,0.037,489
3,0.037,1040
3,0.037,1369
3,0.036,314
3,0.036,570
3,0.036,500
3,0.035,1306
3,0.035,572
3,0.035,531
3,0.035,947
3,0.035,1244
3,0.035,71
3,0.035,1160
3,0.034,843
3,0.034,996
3,0.034,321
3,0.034,444
3,0.033,418
3,0.033,1490
3,0.033,1283
3,0.033,298
3,0.033,438
3,0.033,1130
3,0.032,738
3,0.032,506
3,0.032,574
3,0.032,30
3,0.032,347
3,0.031,94
3,0.031,146
3,0.031,179
3,0.03,132
3,0.03,865
3,0.03,336
3,0.03,917
3,0.03,1493
3,0.029,139
3,0.029,1205
3,0.029,1068
3,0.029,1461
3,0.028,316
3,0.027,563
3,0.026,1141
3,0.026,182
3,0.026,192
3,0.026,315
3,0.026,322
3,0.026,479
3,0.025,808
3,0.025,1488
3,0.025,66
3,0.025,178
3,0.025,77
3,0.025,1489
3,0.024,1407
3,0.024,32
3,0.024,791
3,0.024,686
3,0.024,1094
3,0.024,1325
3,0.024,728
3,0.024,681
3,0.024,1105
3,0.023,1188
3,0.023,1389
3,0.023,272
3,0.023,519
3,0.023,684
3,0.023,1425
3,0.023,177
3,0.023,1491
3,0.023,641
3,0.023,909
3,0.023,737
3,0.023,571
3,0.023,971
3,0.022,22
3,0.022,1171
3,0.022,472
3,0.022,1454
3,0.022,1242
3,0.022,1176
3,0.022,1424
3,0.022,782
3,0.021,1285
3,0.021,1098
3,0.021,17
71,0.47,265
71,0.44,78
71,0.44,376
71,0.437,354
71,0.413,161
71,0.412,254
71,0.408,124
71,0.408,462
71,0.398,184
71,0.397,159
71,0.375,374
71,0.372,1195
71,0.356,449
71,0.348,1035
71,0.341,7
71,0.34,582
71,0.339,1353
71,0.335,37
71,0.334,289
71,0.333,1404
71,0.333,1485
71,0.328,123
71,0.326,2
71,0.321,39
71,0.317,610
71,0.314,9
71,0.309,142
71,0.306,266
71,0.306,424
71,0.303,54
71,0.302,412
71,0.302,145
71,0.3,1187
71,0.298,417
71,0.297,896
71,0.296,474
71,0.295,351
71,0.294,817
71,0.293,494
71,0.291,68
71,0.29,468
71,0.289,517
71,0.287,1319
71,0.287,1337
71,0.285,619
71,0.285,365
71,0.284,95
71,0.284,77
71,0.281,750
71,0.28,58
71,0.279,113
71,0.267,371
71,0.265,405
71,0.258,1292
71,0.252,422
71,0.252,42
71,0.251,372
71,0.248,268
71,0.247,1
71,0.245,496
71,0.242,135
71,0.241,297
71,0.231,163
71,0.231,1281
71,0.23,174
71,0.229,341
71,0.226,49
71,0.223,325
71,0.222,309
71,0.221,136
71,0.221,463
71,0.215,475
71,0.213,223
71,0.211,97
71,0.206,214
71,0.203,126
71,0.201,157
71,0.201,230
71,0.196,258
71,0.196,259
71,0.193,392
71,0.191,189
71,0.191,55
71,0.19,225
71,0.189,320
71,0.187,285
71,0.187,10
71,0.185,337
71,0.181,333
71,0.181,364
71,0.179,275
71,0.176,273
71,0.175,362
71,0.174,119
71,0.169,204
71,0.167,32
71,0.167,114
71,0.166,383
71,0.166,317
71,0.164,332
71,0.163,300
71,0.162,808
71,0.162,444
71,0.162,130
71,0.162,666
71,0.162,755
71,0.162,1251
71,0.162,1230
71,0.162,1182
71,0.162,1114
71,0.162,1033
71,0.162,572
71,0.162,577
71,0.162,634
71,0.162,870
71,0.162,1400
71,0.162,1253
71,0.161,487
71,0.16,683
71,0.16,400
71,0.16,425
71,0.159,72
71,0.159,343
71,0.158,286
71,0.156,73
71,0.156,457
71,0.156,486
71,0.155,925
71,0.152,270
71,0.151,190
71,0.15,812
71,0.149,875
71,0.148,408
71,0.148,53
71,0.148,24
71,0.146,183
71,0.146,598
71,0.145,385
71,0.144,165
71,0.144,399
71,0.144,11
71,0.143,26
71,0.142,1169
71,0.141,1212
71,0.141,1022
71,0.141,553
71,0.141,656
71,0.141,757
71,0.141,703
71,0.141,1179
71,0.14,46
71,0.14,339
71,0.14,953
71,0.14,232
71,0.14,107
71,0.14,1141
71,0.139,240
71,0.139,228
71,0.139,982
71,0.139,404
71,0.139,166
71,0.138,401
71,0.138,208
71,0.138,452
71,0.137,303
71,0.137,1152
71,0.137,918
71,0.136,941
71,0.136,302
71,0.134,498
71,0.134,99
71,0.134,930
71,0.134,103
71,0.134,442
71,0.133,1399
71,0.132,357
71,0.132,128
71,0.132,29
71,0.132,466
71,0.132,1280
71,0.132,336
71,0.131,898
71,0.131,312
71,0.13,239
71,0.13,282
71,0.13,458
71,0.13,584
71,0.129,932
71,0.129,296
71,0.128,738
71,0.128,856
71,0.128,490
71,0.127,267
71,0.127,67
71,0.127,236
71,0.126,79
71,0.126,1041
71,0.125,936
71,0.125,178
71,0.125,1121
71,0.124,1403
71,0.124,224
71,0.124,674
71,0.124,917
71,0.124,186
71,0.124,226
71,0.124,391
71,0.123,47
71,0.122,944
71,0.122,108
71,0.12,416
71,0.12,143
71,0.119,338
71,0.119,222
71,0.118,398
71,0.118,64
71,0.118,1202
71,0.118,768
71,0.118,1111
71,0.118,212
71,0.117,745
71,0.117,849
71,0.117,395
71,0.116,1062
71,0.116,61
71,0.116,380
71,0.115,1489
71,0.115,167
71,0.114,1209
71,0.114,967
71,0.114,179
71,0.114,459
71,0.114,919
71,0.114,187
71,0.114,423
71,0.114,455
71,0.114,4
71,0.112,75
71,0.112,448
71,0.112,981
71,0.111,381
71,0.111,243
71,0.11,185
71,0.11,847
71,0.11,935
71,0.11,749
71,0.11,561
71,0.11,453
71,0.11,326
71,0.109,120
71,0.109,319
71,0.109,432
71,0.108,25
71,0.108,347
71,0.107,1492
71,0.107,117
71,0.106,500
71,0.106,327
71,0.105,1117
71,0.105,1150
71,0.105,379
71,0.105,1246
71,0.104,191
71,0.104,966
71,0.104,394
71,0.103,1127
71,0.103,846
71,0.103,92
71,0.103,5
71,0.102,48
71,0.102,472
71,0.102,345
71,0.101,869
71,0.101,413
71,0.101,330
71,0.101,396
71,0.1,418
71,0.1,1130
71,0.1,1183
71,0.099,213
71,0.099,820
71,0.099,845
71,0.099,1017
71,0.099,865
71,0.099,868
71,0.099,529
71,0.099,859
71,0.098,101
71,0.098,633
71,0.098,775
71,0.098,739
71,0.098,390
71,0.097,506
71,0.097,218
71,0.097,430
71,0.097,625
71,0.097,250
71,0.097,141
71,0.097,758
71,0.097,1438
71,0.097,407
71,0.096,491
71,0.096,360
71,0.096,482
71,0.096,397
71,0.095,454
71,0.095,885
71,0.095,1488
71,0.094,1138
71,0.094,661
71,0.094,1112
71,0.093,1030
71,0.093,818
71,0.093,28
71,0.093,156
71,0.092,894
71,0.092,1192
71,0.092,1011
71,0.092,1219
71,0.092,606
71,0.091,209
71,0.091,69
71,0.091,361
71,0.091,261
71,0.091,724
71,0.091,133
71,0.091,340
71,0.091,252
71,0.091,182
71,0.091,1042
71,0.09,200
71,0.09,321
71,0.09,556
71,0.09,1321
71,0.09,86
71,0.09,106
71,0.09,956
71,0.089,216
71,0.089,1373
71,0.089,1278
71,0.089,534
71,0.089,1091
71,0.089,450
71,0.089,1213
71,0.089,201
71,0.088,66
71,0.088,957
71,0.088,1105
71,0.088,30
71,0.088,1484
71,0.088,181
71,0.088,971
71,0.087,96
71,0.087,278
71,0.087,363
71,0.087,169
71,0.087,1021
71,0.087,1375
71,0.086,291
71,0.086,456
71,0.086,313
71,0.086,90
71,0.085,146
71,0.085,71
71,0.085,990
71,0.085,290
71,0.084,1087
71,0.084,1207
71,0.084,933
71,0.083,470
71,0.083,154
71,0.083,725
71,0.083,1340
71,0.083,59
71,0.083,436
71,0.083,547
71,0.083,153
71,0.083,836
71,0.082,1474
71,0.082,33
71,0.082,874
71,0.082,608
71,0.082,299
71,0.082,44
71,0.082,305
71,0.082,177
71,0.082,272
71,0.082,488
71,0.082,16
71,0.082,150
71,0.082,715
71,0.082,82
71,0.081,307
71,0.081,842
71,0.081,605
71,0.081,493
71,0.081,620
71,0.081,632
71,0.081,414
71,0.081,783
71,0.081,100
71,0.08,1103
71,0.08,1097
71,0.08,1408
71,0.08,287
71,0.08,1154
71,0.08,441
71,0.08,1064
71,0.08,1429
71,0.08,825
71,0.079,1071
71,0.079,668
71,0.079,958
71,0.079,1050
71,0.079,761
71,0.079,1133
71,0.079,879
71,0.078,696
71,0.078,221
71,0.078,692
71,0.078,1370
71,0.077,149
71,0.077,476
71,0.077,882
71,0.077,132
71,0.077,438
71,0.077,217
71,0.077,489
71,0.077,342
71,0.077,752
71,0.077,984
71,0.076,811
71,0.076,1176
71,0.076,1470
71,0.076,1261
71,0.076,129
71,0.076,533
71,0.076,13
71,0.076,151
71,0.076,1088
71,0.076,358
71,0.076,387
71,0.076,410
71,0.075,1090
71,0.075,924
71,0.075,1295
71,0.075,528
71,0.075,640
71,0.075,883
71,0.075,802
71,0.075,469
71,0.075,1276
71,0.074,249
71,0.074,155
71,0.074,687
71,0.074,41
71,0.074,1309
71,0.074,22
71,0.074,295
71,0.074,160
71,0.074,164
71,0.074,148
71,0.074,158
71,0.074,283
71,0.073,83
71,0.073,934
71,0.073,102
71,0.073,62
71,0.073,527
71,0.073,979
71,0.073,1297
71,0.073,645
71,0.072,1306
71,0.072,247
71,0.072,1461
71,0.072,912
71,0.072,1380
71,0.071,1311
71,0.071,803
71,0.071,1260
71,0.071,1233
71,0.071,231
71,0.071,478
71,0.071,260
71,0.071,1422
71,0.071,931
71,0.07,355
71,0.07,995
71,0.07,861
71,0.07,1200
71,0.07,1215
